id;genero;nom_candidato
6504;masculino  ;Barbosa                
6505;feminino;Souza                  
6506;feminino;Goncalves              
6507;masculino  ;Araujo                 
6508;feminino;Carvalho               
6509;masculino  ;Dias                   
6510;feminino;Araujo                 
6511;feminino;Silva                  
6512;feminino;Ferreira               
6513;feminino;Rocha                  
6514;feminino;Cunha                  
6515;feminino;Barbosa                
6516;masculino  ;Barros                 
6517;masculino  ;Sousa                  
6518;feminino;Rocha                  
6519;masculino  ;Rodrigues              
6520;feminino;Costa                  
6521;masculino  ;Silva                  
6522;feminino;Almeida                
6523;masculino  ;Cardoso                
6524;feminino;Fernandes              
6525;feminino;Martins                
6526;masculino  ;Barros                 
6527;masculino  ;Sousa                  
6528;feminino;Cunha                  
6529;feminino;Costa                  
6530;masculino  ;Gomes                  
6531;masculino  ;Ferreira               
6532;masculino  ;Silva                  
6533;feminino;Barbosa                
6534;feminino;Martins                
6535;masculino  ;Ribeiro                
6536;feminino;Ferreira               
6537;masculino  ;Barbosa                
6538;masculino  ;Carvalho               
6539;masculino  ;Cunha                  
6540;feminino;Alves                  
6541;feminino;Carvalho               
6542;feminino;Fernandes              
6543;masculino  ;Pinto                  
6544;masculino  ;Cunha                  
6545;feminino;Goncalves              
6546;feminino;Rocha                  
6547;masculino  ;Sousa                  
6548;feminino;Martins                
6549;masculino  ;Martins                
6550;feminino;Dias                   
6551;masculino  ;Gomes                  
6552;masculino  ;Goncalves              
6553;masculino  ;Correia                
6554;masculino  ;Ribeiro                
6555;feminino;Costa                  
6556;masculino  ;Cavalcanti             
6557;masculino  ;Cardoso                
6558;masculino  ;Barros                 
6559;feminino;Barros                 
6560;feminino;Cavalcanti             
6561;masculino  ;Fernandes              
6562;feminino;Fernandes              
6563;feminino;Cunha                  
6564;feminino;Cardoso                
6565;masculino  ;Lima                   
6566;feminino;Cunha                  
6567;masculino  ;Araujo                 
6568;masculino  ;Correia                
6569;masculino  ;Dias                   
6570;feminino;Barros                 
6571;masculino  ;Oliveira               
6572;feminino;Barros                 
6573;feminino;Ferreira               
6574;feminino;Pereira                
6575;feminino;Oliveira               
6576;masculino  ;Dias                   
6577;feminino;Alves                  
6578;feminino;Araujo                 
6579;masculino  ;Rocha                  
6580;feminino;Pereira                
6581;feminino;Costa                  
6582;feminino;Ferreira               
6583;feminino;Santos                 
6584;masculino  ;Oliveira               
6585;masculino  ;Souza                  
6586;masculino  ;Ferreira               
6587;feminino;Almeida                
6588;masculino  ;Cavalcanti             
6589;masculino  ;Pereira                
6590;feminino;Correia                
6591;feminino;Barbosa                
6592;masculino  ;Cavalcanti             
6593;feminino;Santos                 
6594;masculino  ;Santos                 
6595;feminino;Gomes                  
6596;masculino  ;Carvalho               
6597;feminino;Carvalho               
6598;masculino  ;Fernandes              
6599;masculino  ;Souza                  
6600;feminino;Carvalho               
6601;feminino;Ferreira               
6602;masculino  ;Cunha                  
6603;masculino  ;Souza                  
6604;masculino  ;Sousa                  
6605;masculino  ;Araujo                 
6606;masculino  ;Rocha                  
6607;feminino;Araujo                 
6608;feminino;Sousa                  
6609;masculino  ;Gomes                  
6610;feminino;Carvalho               
6611;feminino;Fernandes              
6612;feminino;Ferreira               
6613;feminino;Ferreira               
6614;masculino  ;Cardoso                
6615;masculino  ;Araujo                 
6616;feminino;Fernandes              
6617;masculino  ;Gomes                  
6618;masculino  ;Araujo                 
6619;masculino  ;Costa                  
6620;masculino  ;Melo                   
6621;feminino;Lima                   
6622;feminino;Martins                
6623;masculino  ;Castro                 
6624;masculino  ;Ferreira               
6625;feminino;Cavalcanti             
6626;masculino  ;Rodrigues              
6627;feminino;Pereira                
6628;masculino  ;Sousa                  
6629;masculino  ;Rodrigues              
6630;masculino  ;Goncalves              
6631;masculino  ;Dias                   
6632;masculino  ;Alves                  
6633;masculino  ;Correia                
6634;feminino;Silva                  
6635;feminino;Barros                 
6636;feminino;Rocha                  
6637;masculino  ;Fernandes              
6638;feminino;Cunha                  
6639;feminino;Barros                 
6640;masculino  ;Oliveira               
6641;feminino;Rocha                  
6642;feminino;Carvalho               
6643;feminino;Cavalcanti             
6644;feminino;Rodrigues              
6645;feminino;Ferreira               
6646;masculino  ;Alves                  
6647;masculino  ;Cunha                  
6648;masculino  ;Rocha                  
6649;feminino;Goncalves              
6650;masculino  ;Souza                  
6651;masculino  ;Araujo                 
6652;feminino;Oliveira               
6653;feminino;Rodrigues              
6654;masculino  ;Azevedo                
6655;masculino  ;Costa                  
6656;masculino  ;Martins                
6657;feminino;Lima                   
6658;feminino;Dias                   
6659;feminino;Dias                   
6660;masculino  ;Alves                  
6661;masculino  ;Souza                  
6662;masculino  ;Oliveira               
6663;feminino;Martins                
6664;feminino;Silva                  
6665;masculino  ;Barbosa                
6666;feminino;Cavalcanti             
6667;feminino;Rocha                  
6668;feminino;Ribeiro                
6669;masculino  ;Oliveira               
6670;feminino;Rocha                  
6671;masculino  ;Pereira                
6672;masculino  ;Ribeiro                
6673;feminino;Azevedo                
6674;masculino  ;Barros                 
6675;feminino;Correia                
6676;masculino  ;Lima                   
6677;feminino;Cunha                  
6678;masculino  ;Fernandes              
6679;feminino;Azevedo                
6680;feminino;Costa                  
6681;feminino;Barbosa                
6682;feminino;Silva                  
6683;masculino  ;Ferreira               
6684;feminino;Silva                  
6685;masculino  ;Melo                   
6686;masculino  ;Barros                 
6687;feminino;Sousa                  
6688;masculino  ;Alves                  
6689;masculino  ;Pinto                  
6690;masculino  ;Silva                  
6691;masculino  ;Almeida                
6692;masculino  ;Ribeiro                
6693;masculino  ;Pereira                
6694;masculino  ;Ribeiro                
6695;feminino;Rodrigues              
6696;feminino;Silva                  
6697;feminino;Cunha                  
6698;feminino;Araujo                 
6699;masculino  ;Rodrigues              
6700;feminino;Lima                   
6701;masculino  ;Fernandes              
6702;feminino;Cunha                  
6703;feminino;Goncalves              
6704;feminino;Alves                  
6705;masculino  ;Cavalcanti             
6706;masculino  ;Araujo                 
6707;feminino;Azevedo                
6708;masculino  ;Costa                  
6709;masculino  ;Cavalcanti             
6710;masculino  ;Fernandes              
6711;feminino;Martins                
6712;masculino  ;Souza                  
6713;masculino  ;Carvalho               
6714;masculino  ;Sousa                  
6715;feminino;Araujo                 
6716;feminino;Ribeiro                
6717;masculino  ;Alves                  
6718;feminino;Ribeiro                
6719;feminino;Fernandes              
6720;masculino  ;Silva                  
6721;feminino;Castro                 
6722;feminino;Santos                 
6723;feminino;Alves                  
6724;masculino  ;Oliveira               
6725;masculino  ;Barbosa                
6726;masculino  ;Martins                
6727;feminino;Oliveira               
6728;feminino;Alves                  
6729;feminino;Azevedo                
6730;feminino;Castro                 
6731;masculino  ;Dias                   
6732;feminino;Carvalho               
6733;feminino;Correia                
6734;masculino  ;Almeida                
6735;masculino  ;Castro                 
6736;masculino  ;Rodrigues              
6737;feminino;Martins                
6738;masculino  ;Pereira                
6739;masculino  ;Alves                  
6740;feminino;Rodrigues              
6741;feminino;Cunha                  
6742;feminino;Silva                  
6743;feminino;Souza                  
6744;masculino  ;Pinto                  
6745;feminino;Fernandes              
6746;masculino  ;Rodrigues              
6747;masculino  ;Araujo                 
6748;masculino  ;Souza                  
6749;feminino;Araujo                 
6750;masculino  ;Rodrigues              
6751;feminino;Martins                
6752;feminino;Rocha                  
6753;feminino;Gomes                  
6754;masculino  ;Pereira                
6755;feminino;Pereira                
6756;feminino;Carvalho               
6757;masculino  ;Goncalves              
6758;feminino;Costa                  
6759;masculino  ;Dias                   
6760;feminino;Sousa                  
6761;feminino;Souza                  
6762;feminino;Barros                 
6763;masculino  ;Dias                   
6764;masculino  ;Silva                  
6765;masculino  ;Pinto                  
6766;masculino  ;Oliveira               
6767;feminino;Castro                 
6768;feminino;Gomes                  
6769;feminino;Gomes                  
6770;masculino  ;Ribeiro                
6771;masculino  ;Azevedo                
6772;masculino  ;Carvalho               
6773;masculino  ;Azevedo                
6774;masculino  ;Ribeiro                
6775;feminino;Cunha                  
6776;feminino;Ferreira               
6777;feminino;Barros                 
6778;masculino  ;Rocha                  
6779;masculino  ;Ferreira               
6780;feminino;Lima                   
6781;masculino  ;Pereira                
6782;masculino  ;Gomes                  
6783;feminino;Rocha                  
6784;masculino  ;Cavalcanti             
6785;feminino;Ferreira               
6786;feminino;Cardoso                
6787;feminino;Oliveira               
6788;feminino;Fernandes              
6789;feminino;Cunha                  
6790;masculino  ;Barbosa                
6791;feminino;Barbosa                
6792;masculino  ;Alves                  
6793;masculino  ;Correia                
6794;masculino  ;Fernandes              
6795;masculino  ;Santos                 
6796;masculino  ;Cunha                  
6797;feminino;Goncalves              
6798;feminino;Barros                 
6799;feminino;Rocha                  
6800;masculino  ;Araujo                 
6801;feminino;Costa                  
6802;masculino  ;Cardoso                
6803;masculino  ;Alves                  
6804;feminino;Castro                 
6805;feminino;Azevedo                
6806;feminino;Barros                 
6807;masculino  ;Azevedo                
6808;feminino;Melo                   
6809;masculino  ;Oliveira               
6810;masculino  ;Goncalves              
6811;feminino;Costa                  
6812;masculino  ;Ferreira               
6813;masculino  ;Barbosa                
6814;feminino;Azevedo                
6815;feminino;Santos                 
6816;masculino  ;Cardoso                
6817;feminino;Pereira                
6818;masculino  ;Pereira                
6819;feminino;Almeida                
6820;masculino  ;Azevedo                
6821;feminino;Sousa                  
6822;masculino  ;Araujo                 
6823;masculino  ;Cardoso                
6824;feminino;Dias                   
6825;feminino;Oliveira               
6826;feminino;Araujo                 
6827;feminino;Araujo                 
6828;masculino  ;Fernandes              
6829;masculino  ;Pereira                
6830;masculino  ;Correia                
20440;masculino  ;Pinto                  
20441;masculino  ;Ribeiro                
20442;feminino;Costa                  
20443;feminino;Barros                 
20444;feminino;Melo                   
20445;masculino  ;Martins                
20446;feminino;Sousa                  
20447;feminino;Gomes                  
20448;feminino;Carvalho               
20449;feminino;Souza                  
20450;feminino;Almeida                
20451;masculino  ;Almeida                
20452;feminino;Rodrigues              
20453;feminino;Castro                 
20454;feminino;Melo                   
20455;feminino;Cardoso                
20456;masculino  ;Oliveira               
20457;feminino;Martins                
20458;feminino;Pereira                
20459;feminino;Alves                  
20460;masculino  ;Pereira                
20461;masculino  ;Barros                 
20462;masculino  ;Costa                  
20463;masculino  ;Castro                 
20464;masculino  ;Melo                   
20465;masculino  ;Ribeiro                
20466;masculino  ;Costa                  
20467;feminino;Fernandes              
20468;feminino;Barros                 
20469;feminino;Silva                  
20470;masculino  ;Cunha                  
20471;feminino;Rocha                  
20472;feminino;Rodrigues              
20473;masculino  ;Oliveira               
20474;feminino;Pereira                
20475;masculino  ;Barbosa                
20476;masculino  ;Sousa                  
20477;feminino;Ferreira               
20478;masculino  ;Goncalves              
20479;masculino  ;Silva                  
20480;feminino;Araujo                 
20481;masculino  ;Pereira                
20482;masculino  ;Pinto                  
20483;masculino  ;Ribeiro                
20484;masculino  ;Souza                  
20485;masculino  ;Oliveira               
20486;masculino  ;Costa                  
20487;feminino;Silva                  
20488;masculino  ;Alves                  
20489;feminino;Almeida                
20490;feminino;Silva                  
20491;feminino;Barros                 
20492;masculino  ;Barbosa                
20493;feminino;Almeida                
20494;masculino  ;Silva                  
20495;feminino;Cunha                  
20496;feminino;Ferreira               
20497;masculino  ;Costa                  
20498;feminino;Cavalcanti             
20499;feminino;Correia                
20500;masculino  ;Souza                  
20501;feminino;Araujo                 
20502;feminino;Cunha                  
20503;masculino  ;Melo                   
20504;masculino  ;Cardoso                
20505;feminino;Pereira                
20506;masculino  ;Oliveira               
20507;feminino;Almeida                
20508;masculino  ;Castro                 
20509;masculino  ;Barbosa                
20510;feminino;Barbosa                
20511;feminino;Goncalves              
20512;masculino  ;Santos                 
20513;feminino;Cavalcanti             
20514;masculino  ;Cunha                  
20515;feminino;Fernandes              
20516;feminino;Dias                   
20517;masculino  ;Martins                
20518;masculino  ;Araujo                 
20519;feminino;Martins                
20520;feminino;Azevedo                
20521;feminino;Pereira                
20522;masculino  ;Cunha                  
20523;masculino  ;Souza                  
20524;masculino  ;Correia                
20525;masculino  ;Santos                 
20526;masculino  ;Ferreira               
20527;feminino;Souza                  
20528;masculino  ;Cavalcanti             
20529;feminino;Gomes                  
20530;feminino;Gomes                  
20531;feminino;Fernandes              
20532;feminino;Martins                
20533;feminino;Sousa                  
20534;feminino;Lima                   
20535;feminino;Gomes                  
20536;feminino;Carvalho               
20537;feminino;Costa                  
20538;masculino  ;Cardoso                
20539;masculino  ;Pinto                  
20540;feminino;Cavalcanti             
20541;feminino;Carvalho               
20542;masculino  ;Cavalcanti             
20543;feminino;Sousa                  
20544;masculino  ;Pinto                  
20545;masculino  ;Melo                   
20546;masculino  ;Rocha                  
20547;masculino  ;Melo                   
20548;masculino  ;Correia                
20549;masculino  ;Sousa                  
20550;masculino  ;Gomes                  
20551;feminino;Pinto                  
20552;masculino  ;Sousa                  
20553;masculino  ;Cunha                  
20554;masculino  ;Melo                   
20555;feminino;Cardoso                
20556;masculino  ;Ribeiro                
20557;masculino  ;Pinto                  
20558;masculino  ;Rocha                  
20559;feminino;Araujo                 
20560;feminino;Ferreira               
20561;feminino;Almeida                
20562;feminino;Cunha                  
20563;feminino;Gomes                  
20564;feminino;Costa                  
20565;masculino  ;Oliveira               
20566;masculino  ;Araujo                 
20567;masculino  ;Souza                  
20568;feminino;Almeida                
20569;masculino  ;Costa                  
20570;masculino  ;Araujo                 
20571;masculino  ;Alves                  
20572;feminino;Ribeiro                
20573;masculino  ;Azevedo                
20574;feminino;Melo                   
20575;masculino  ;Correia                
20576;feminino;Rocha                  
20577;feminino;Sousa                  
20578;feminino;Sousa                  
20579;feminino;Pereira                
20580;masculino  ;Cavalcanti             
20581;masculino  ;Costa                  
20582;masculino  ;Sousa                  
20583;feminino;Pereira                
20584;feminino;Barbosa                
20585;masculino  ;Cardoso                
20586;masculino  ;Sousa                  
20587;masculino  ;Alves                  
20588;feminino;Correia                
20589;feminino;Ribeiro                
20590;feminino;Correia                
20591;feminino;Barros                 
20592;feminino;Cunha                  
20593;masculino  ;Costa                  
20594;feminino;Sousa                  
20595;feminino;Rodrigues              
20596;feminino;Alves                  
20597;masculino  ;Costa                  
20598;feminino;Araujo                 
20599;masculino  ;Cavalcanti             
20600;feminino;Barbosa                
20601;masculino  ;Cardoso                
20602;masculino  ;Dias                   
20603;feminino;Santos                 
20604;masculino  ;Silva                  
20605;masculino  ;Silva                  
20606;feminino;Cunha                  
20607;feminino;Barros                 
20608;masculino  ;Gomes                  
20609;masculino  ;Correia                
20610;masculino  ;Gomes                  
20611;feminino;Silva                  
20612;feminino;Costa                  
20613;masculino  ;Cavalcanti             
20614;masculino  ;Oliveira               
20615;masculino  ;Lima                   
20616;masculino  ;Fernandes              
20617;feminino;Rodrigues              
20618;masculino  ;Barros                 
20619;masculino  ;Correia                
20620;masculino  ;Rocha                  
20621;feminino;Almeida                
20622;feminino;Cardoso                
20623;masculino  ;Barbosa                
20624;masculino  ;Ribeiro                
20625;feminino;Rocha                  
20626;feminino;Silva                  
20627;masculino  ;Pereira                
20628;masculino  ;Pinto                  
20629;feminino;Ribeiro                
20630;feminino;Goncalves              
20631;feminino;Dias                   
20632;feminino;Carvalho               
20633;masculino  ;Lima                   
20634;masculino  ;Ferreira               
20635;masculino  ;Cunha                  
20636;feminino;Silva                  
20637;masculino  ;Martins                
20638;feminino;Ribeiro                
20639;masculino  ;Cunha                  
20640;masculino  ;Alves                  
20641;feminino;Alves                  
20642;feminino;Castro                 
20643;feminino;Carvalho               
20644;feminino;Oliveira               
20645;masculino  ;Fernandes              
20646;masculino  ;Pereira                
20647;masculino  ;Martins                
20648;feminino;Lima                   
20649;feminino;Souza                  
20650;feminino;Silva                  
20651;feminino;Martins                
20652;feminino;Cavalcanti             
20653;masculino  ;Martins                
20654;feminino;Oliveira               
20655;masculino  ;Ribeiro                
20656;masculino  ;Costa                  
20657;masculino  ;Alves                  
20658;feminino;Cardoso                
20659;masculino  ;Dias                   
20660;masculino  ;Ferreira               
20661;feminino;Cunha                  
20662;masculino  ;Lima                   
20663;feminino;Oliveira               
20664;feminino;Pereira                
20665;feminino;Ferreira               
20666;masculino  ;Costa                  
20667;masculino  ;Souza                  
20668;masculino  ;Fernandes              
20669;feminino;Barros                 
20670;masculino  ;Rocha                  
20671;feminino;Lima                   
20672;masculino  ;Santos                 
20673;feminino;Rodrigues              
20674;masculino  ;Lima                   
20675;masculino  ;Pinto                  
20676;feminino;Silva                  
20677;masculino  ;Castro                 
20678;masculino  ;Gomes                  
20679;feminino;Pereira                
20680;feminino;Silva                  
20681;masculino  ;Araujo                 
20682;feminino;Lima                   
20683;feminino;Almeida                
20684;feminino;Cunha                  
20685;feminino;Castro                 
20686;feminino;Pinto                  
20687;feminino;Barros                 
20688;feminino;Alves                  
20689;masculino  ;Ferreira               
20690;masculino  ;Pereira                
20691;feminino;Barbosa                
20692;masculino  ;Ribeiro                
20693;masculino  ;Martins                
20694;feminino;Souza                  
20695;feminino;Carvalho               
20696;masculino  ;Cunha                  
20697;feminino;Araujo                 
20698;masculino  ;Sousa                  
20699;feminino;Barbosa                
20700;masculino  ;Rodrigues              
20701;masculino  ;Barros                 
20702;feminino;Pinto                  
20703;feminino;Souza                  
20704;masculino  ;Rocha                  
20705;masculino  ;Almeida                
20706;feminino;Melo                   
20707;feminino;Goncalves              
20708;masculino  ;Barbosa                
20709;feminino;Correia                
20710;feminino;Pinto                  
20711;masculino  ;Costa                  
20712;masculino  ;Azevedo                
20713;masculino  ;Barros                 
20714;masculino  ;Cardoso                
20715;feminino;Cardoso                
20716;feminino;Almeida                
20717;masculino  ;Gomes                  
20718;masculino  ;Fernandes              
20719;feminino;Sousa                  
20720;feminino;Almeida                
20721;feminino;Cardoso                
20722;feminino;Rocha                  
20723;masculino  ;Martins                
20724;masculino  ;Melo                   
20725;masculino  ;Rodrigues              
20726;masculino  ;Dias                   
20727;masculino  ;Cunha                  
20728;feminino;Carvalho               
20729;feminino;Goncalves              
20730;feminino;Oliveira               
20731;masculino  ;Araujo                 
20732;feminino;Silva                  
20733;masculino  ;Rodrigues              
20734;masculino  ;Santos                 
20735;masculino  ;Dias                   
20736;masculino  ;Ferreira               
20737;feminino;Dias                   
20738;feminino;Carvalho               
20739;masculino  ;Melo                   
20740;masculino  ;Goncalves              
20741;feminino;Araujo                 
20742;feminino;Cavalcanti             
20743;feminino;Oliveira               
20744;feminino;Ferreira               
20745;feminino;Goncalves              
20746;masculino  ;Ferreira               
20747;feminino;Araujo                 
20748;masculino  ;Cardoso                
20749;feminino;Cardoso                
20750;feminino;Barros                 
20751;feminino;Rocha                  
20752;masculino  ;Oliveira               
20753;masculino  ;Goncalves              
20754;feminino;Pinto                  
20755;masculino  ;Oliveira               
20756;feminino;Barbosa                
20757;feminino;Ribeiro                
20758;feminino;Santos                 
20759;feminino;Cunha                  
20760;masculino  ;Pinto                  
20761;masculino  ;Ribeiro                
20762;masculino  ;Sousa                  
20763;masculino  ;Pereira                
20764;masculino  ;Azevedo                
20765;masculino  ;Barbosa                
20766;feminino;Oliveira               
20767;masculino  ;Correia                
20768;feminino;Rodrigues              
20769;masculino  ;Azevedo                
20770;feminino;Almeida                
20771;feminino;Dias                   
20772;masculino  ;Martins                
20773;feminino;Azevedo                
20774;masculino  ;Barbosa                
20775;masculino  ;Barros                 
20776;masculino  ;Santos                 
20777;masculino  ;Cardoso                
20778;masculino  ;Dias                   
20779;masculino  ;Alves                  
20780;masculino  ;Araujo                 
20781;feminino;Martins                
20782;feminino;Araujo                 
20783;feminino;Oliveira               
20784;feminino;Ribeiro                
20785;masculino  ;Ribeiro                
20786;feminino;Barros                 
20787;masculino  ;Lima                   
20788;masculino  ;Oliveira               
20789;feminino;Alves                  
20790;feminino;Goncalves              
20791;masculino  ;Araujo                 
20792;feminino;Ferreira               
20793;feminino;Costa                  
20794;masculino  ;Azevedo                
20795;feminino;Ribeiro                
20796;feminino;Correia                
20797;masculino  ;Barbosa                
20798;feminino;Martins                
20799;feminino;Lima                   
20800;feminino;Cardoso                
20801;feminino;Melo                   
20802;masculino  ;Martins                
20803;feminino;Cunha                  
20804;feminino;Barbosa                
20805;feminino;Barros                 
20806;feminino;Souza                  
20807;feminino;Carvalho               
20808;feminino;Sousa                  
20809;feminino;Carvalho               
20810;masculino  ;Souza                  
20811;feminino;Alves                  
20812;feminino;Correia                
20813;masculino  ;Castro                 
20814;masculino  ;Barbosa                
20815;feminino;Santos                 
20816;masculino  ;Sousa                  
20817;feminino;Correia                
20818;masculino  ;Pinto                  
20819;feminino;Barros                 
20820;feminino;Azevedo                
20821;masculino  ;Almeida                
20822;masculino  ;Pereira                
20823;feminino;Oliveira               
20824;masculino  ;Melo                   
20825;masculino  ;Gomes                  
20826;feminino;Rodrigues              
20827;feminino;Silva                  
20828;masculino  ;Santos                 
20829;feminino;Goncalves              
20830;feminino;Correia                
20831;masculino  ;Cardoso                
20832;masculino  ;Cardoso                
20833;feminino;Fernandes              
20834;feminino;Carvalho               
20835;masculino  ;Melo                   
20836;feminino;Goncalves              
20837;feminino;Araujo                 
20838;masculino  ;Cardoso                
20839;masculino  ;Oliveira               
20840;masculino  ;Cunha                  
20841;masculino  ;Pinto                  
20842;feminino;Rodrigues              
20843;masculino  ;Rocha                  
20844;masculino  ;Dias                   
20845;feminino;Ribeiro                
20846;masculino  ;Cunha                  
20847;feminino;Ferreira               
20848;feminino;Cardoso                
20849;masculino  ;Pinto                  
20850;masculino  ;Cunha                  
20851;feminino;Martins                
20852;masculino  ;Santos                 
20853;feminino;Fernandes              
20854;masculino  ;Gomes                  
20855;masculino  ;Cunha                  
20856;feminino;Pereira                
20857;masculino  ;Rocha                  
20858;feminino;Correia                
20859;feminino;Araujo                 
20860;masculino  ;Araujo                 
20861;masculino  ;Carvalho               
20862;masculino  ;Barros                 
20863;masculino  ;Sousa                  
20864;masculino  ;Cunha                  
20865;feminino;Gomes                  
20866;feminino;Rocha                  
20867;feminino;Correia                
20868;feminino;Araujo                 
20869;masculino  ;Costa                  
20870;feminino;Souza                  
20871;feminino;Rocha                  
20872;feminino;Castro                 
20873;feminino;Santos                 
20874;feminino;Silva                  
20875;masculino  ;Costa                  
20876;feminino;Pereira                
20877;feminino;Santos                 
20878;masculino  ;Azevedo                
20879;feminino;Araujo                 
20880;feminino;Araujo                 
20881;masculino  ;Cardoso                
20882;masculino  ;Cavalcanti             
20883;masculino  ;Cunha                  
20884;masculino  ;Cardoso                
20885;masculino  ;Gomes                  
20886;feminino;Barros                 
20887;feminino;Azevedo                
20888;masculino  ;Lima                   
20889;masculino  ;Correia                
20890;masculino  ;Ferreira               
20891;masculino  ;Silva                  
20892;feminino;Cavalcanti             
20893;feminino;Martins                
20894;masculino  ;Barbosa                
20895;masculino  ;Cardoso                
20896;masculino  ;Cavalcanti             
20897;feminino;Oliveira               
20898;masculino  ;Melo                   
20899;feminino;Pinto                  
20900;masculino  ;Oliveira               
20901;feminino;Silva                  
20902;feminino;Rodrigues              
20903;masculino  ;Cavalcanti             
20904;masculino  ;Alves                  
20905;masculino  ;Martins                
20906;feminino;Azevedo                
20907;masculino  ;Silva                  
20908;masculino  ;Azevedo                
20909;feminino;Sousa                  
20910;masculino  ;Correia                
20911;feminino;Cavalcanti             
20912;feminino;Araujo                 
20913;masculino  ;Barros                 
20914;feminino;Lima                   
20915;feminino;Araujo                 
20916;feminino;Santos                 
20917;feminino;Carvalho               
20918;masculino  ;Castro                 
20919;feminino;Correia                
20920;masculino  ;Santos                 
20921;feminino;Rocha                  
20922;masculino  ;Correia                
20923;masculino  ;Barros                 
20924;feminino;Ferreira               
20925;feminino;Souza                  
20926;feminino;Gomes                  
20927;masculino  ;Ferreira               
20928;masculino  ;Barros                 
20929;feminino;Dias                   
20930;feminino;Fernandes              
20931;masculino  ;Silva                  
20932;feminino;Castro                 
20933;masculino  ;Ribeiro                
20934;masculino  ;Ferreira               
20935;masculino  ;Sousa                  
20936;feminino;Martins                
20937;feminino;Sousa                  
20938;feminino;Ferreira               
20939;feminino;Melo                   
20940;feminino;Santos                 
20941;masculino  ;Rocha                  
20942;masculino  ;Oliveira               
20943;masculino  ;Cardoso                
20944;masculino  ;Martins                
20945;masculino  ;Pereira                
20946;masculino  ;Rodrigues              
20947;feminino;Costa                  
20948;feminino;Silva                  
20949;feminino;Ribeiro                
20950;masculino  ;Souza                  
20951;feminino;Costa                  
20952;feminino;Ferreira               
20953;masculino  ;Rodrigues              
20954;masculino  ;Martins                
20955;masculino  ;Carvalho               
20956;feminino;Araujo                 
20957;masculino  ;Silva                  
20958;masculino  ;Martins                
20959;masculino  ;Souza                  
20960;feminino;Rodrigues              
20961;feminino;Martins                
20962;masculino  ;Pinto                  
20963;masculino  ;Rodrigues              
20964;feminino;Dias                   
20965;masculino  ;Castro                 
20966;masculino  ;Sousa                  
20967;masculino  ;Rodrigues              
20968;masculino  ;Azevedo                
20969;masculino  ;Cardoso                
20970;feminino;Gomes                  
20971;masculino  ;Pereira                
20972;feminino;Rocha                  
20973;masculino  ;Goncalves              
20974;feminino;Azevedo                
20975;feminino;Rocha                  
20976;feminino;Gomes                  
20977;feminino;Rocha                  
20978;feminino;Ferreira               
20979;feminino;Dias                   
20980;masculino  ;Cardoso                
20981;feminino;Rocha                  
20982;masculino  ;Correia                
20983;masculino  ;Azevedo                
20984;masculino  ;Rodrigues              
20985;feminino;Cardoso                
20986;masculino  ;Ferreira               
20987;feminino;Almeida                
20988;masculino  ;Gomes                  
20989;masculino  ;Barbosa                
20990;feminino;Rocha                  
20991;masculino  ;Sousa                  
20992;feminino;Almeida                
20993;feminino;Melo                   
20994;feminino;Melo                   
20995;masculino  ;Pinto                  
20996;feminino;Sousa                  
20997;feminino;Gomes                  
20998;feminino;Sousa                  
20999;feminino;Ferreira               
21000;masculino  ;Goncalves              
21001;masculino  ;Ribeiro                
21002;masculino  ;Alves                  
21003;feminino;Goncalves              
21004;feminino;Rocha                  
21005;masculino  ;Barros                 
21006;feminino;Ferreira               
21007;feminino;Carvalho               
21008;masculino  ;Barros                 
21009;masculino  ;Correia                
21010;feminino;Silva                  
21011;masculino  ;Silva                  
21012;feminino;Dias                   
21013;masculino  ;Gomes                  
21014;masculino  ;Cavalcanti             
21015;feminino;Cardoso                
21016;masculino  ;Goncalves              
21017;feminino;Sousa                  
21018;masculino  ;Ferreira               
21019;feminino;Santos                 
21020;feminino;Goncalves              
21021;masculino  ;Cunha                  
21022;masculino  ;Ribeiro                
21023;masculino  ;Rocha                  
21024;feminino;Sousa                  
21025;feminino;Silva                  
21026;masculino  ;Rodrigues              
21027;feminino;Oliveira               
21028;masculino  ;Santos                 
21029;masculino  ;Correia                
21030;feminino;Rocha                  
21031;masculino  ;Fernandes              
21032;feminino;Costa                  
21033;masculino  ;Melo                   
21034;feminino;Cunha                  
21035;feminino;Azevedo                
21036;masculino  ;Santos                 
21037;feminino;Almeida                
21038;masculino  ;Goncalves              
21039;feminino;Correia                
21040;masculino  ;Barbosa                
21041;masculino  ;Santos                 
21042;feminino;Cardoso                
21043;masculino  ;Rodrigues              
21044;feminino;Gomes                  
21045;feminino;Rocha                  
21046;masculino  ;Santos                 
21047;masculino  ;Azevedo                
21048;feminino;Melo                   
21049;masculino  ;Barbosa                
21050;feminino;Azevedo                
21051;feminino;Almeida                
21052;masculino  ;Cunha                  
21053;masculino  ;Pereira                
21054;feminino;Alves                  
21055;masculino  ;Rocha                  
21056;feminino;Sousa                  
21057;masculino  ;Almeida                
21058;feminino;Castro                 
21059;feminino;Barbosa                
21060;feminino;Pinto                  
21061;masculino  ;Pereira                
21062;masculino  ;Dias                   
21063;masculino  ;Dias                   
21064;masculino  ;Cunha                  
21065;masculino  ;Oliveira               
21066;masculino  ;Gomes                  
21067;masculino  ;Rodrigues              
21068;feminino;Dias                   
