id;genero;nom_candidato
24147;masculino  ;Azevedo                
24148;feminino;Cavalcanti             
24149;masculino  ;Alves                  
24150;masculino  ;Cavalcanti             
24151;feminino;Azevedo                
24152;masculino  ;Silva                  
24153;feminino;Cardoso                
24154;feminino;Cardoso                
24155;masculino  ;Ribeiro                
24156;feminino;Dias                   
24157;masculino  ;Lima                   
24158;feminino;Cardoso                
24159;masculino  ;Alves                  
24160;masculino  ;Rodrigues              
24161;masculino  ;Castro                 
24162;feminino;Barros                 
24163;masculino  ;Cavalcanti             
24164;masculino  ;Rocha                  
24165;feminino;Rodrigues              
24166;masculino  ;Pinto                  
24167;masculino  ;Melo                   
24168;feminino;Cunha                  
24169;masculino  ;Gomes                  
24170;feminino;Dias                   
24171;feminino;Lima                   
24172;masculino  ;Costa                  
24173;feminino;Cunha                  
24174;masculino  ;Pereira                
24175;masculino  ;Santos                 
24176;feminino;Martins                
24177;feminino;Azevedo                
24178;masculino  ;Azevedo                
24179;feminino;Gomes                  
24180;masculino  ;Gomes                  
24181;feminino;Dias                   
24182;masculino  ;Rocha                  
24183;masculino  ;Rocha                  
24184;feminino;Gomes                  
24185;masculino  ;Gomes                  
24186;feminino;Oliveira               
24187;masculino  ;Ferreira               
24188;feminino;Fernandes              
24189;feminino;Carvalho               
24190;feminino;Lima                   
24191;masculino  ;Rodrigues              
24192;masculino  ;Correia                
24193;masculino  ;Almeida                
24194;masculino  ;Santos                 
24195;feminino;Fernandes              
24196;masculino  ;Fernandes              
24197;feminino;Pinto                  
24198;feminino;Pinto                  
24199;feminino;Dias                   
24200;feminino;Ferreira               
24201;masculino  ;Sousa                  
24202;masculino  ;Barbosa                
24203;feminino;Cavalcanti             
24204;masculino  ;Fernandes              
24205;feminino;Martins                
24206;masculino  ;Dias                   
24207;feminino;Oliveira               
24208;masculino  ;Correia                
24209;masculino  ;Rocha                  
24210;feminino;Santos                 
24211;masculino  ;Dias                   
24212;feminino;Dias                   
24213;masculino  ;Costa                  
24214;feminino;Azevedo                
24215;masculino  ;Martins                
24216;feminino;Oliveira               
24217;feminino;Santos                 
24218;feminino;Barros                 
24219;feminino;Ferreira               
24220;masculino  ;Goncalves              
24221;masculino  ;Araujo                 
24222;masculino  ;Correia                
24223;masculino  ;Santos                 
24224;masculino  ;Fernandes              
24225;feminino;Gomes                  
24226;feminino;Azevedo                
24227;feminino;Cavalcanti             
24228;masculino  ;Lima                   
24229;masculino  ;Melo                   
24230;masculino  ;Almeida                
24231;masculino  ;Oliveira               
24232;masculino  ;Melo                   
24233;feminino;Pereira                
24234;masculino  ;Azevedo                
24235;feminino;Barbosa                
24236;feminino;Pereira                
24237;feminino;Ribeiro                
24238;feminino;Carvalho               
24239;feminino;Souza                  
24240;masculino  ;Barros                 
24241;feminino;Castro                 
24242;feminino;Almeida                
24243;feminino;Ribeiro                
24244;masculino  ;Ferreira               
24245;masculino  ;Lima                   
24246;masculino  ;Cavalcanti             
24247;masculino  ;Correia                
24248;feminino;Barros                 
24249;feminino;Barros                 
24250;feminino;Silva                  
24251;masculino  ;Dias                   
24252;masculino  ;Barros                 
24253;masculino  ;Santos                 
24254;feminino;Cavalcanti             
24255;masculino  ;Pinto                  
24256;feminino;Castro                 
24257;feminino;Carvalho               
24258;feminino;Araujo                 
24259;feminino;Souza                  
24260;feminino;Azevedo                
24261;masculino  ;Costa                  
24262;feminino;Correia                
24263;masculino  ;Correia                
24264;feminino;Fernandes              
24265;masculino  ;Lima                   
24266;feminino;Dias                   
24267;masculino  ;Rodrigues              
24268;masculino  ;Goncalves              
24269;masculino  ;Souza                  
24270;feminino;Ribeiro                
24271;feminino;Lima                   
24272;feminino;Cardoso                
24273;masculino  ;Castro                 
24274;feminino;Gomes                  
24275;feminino;Cavalcanti             
24276;feminino;Almeida                
24277;feminino;Rodrigues              
24278;feminino;Goncalves              
24279;feminino;Fernandes              
24280;feminino;Correia                
24281;masculino  ;Cardoso                
24282;feminino;Rocha                  
24283;feminino;Pinto                  
24284;masculino  ;Cardoso                
24285;masculino  ;Cardoso                
24286;masculino  ;Araujo                 
24287;feminino;Gomes                  
24288;feminino;Sousa                  
24289;feminino;Cavalcanti             
24290;masculino  ;Martins                
24291;masculino  ;Dias                   
24292;masculino  ;Cardoso                
24293;masculino  ;Barros                 
24294;masculino  ;Fernandes              
24295;masculino  ;Cardoso                
24296;feminino;Barros                 
24297;masculino  ;Fernandes              
24298;feminino;Castro                 
24299;feminino;Rodrigues              
24300;feminino;Ribeiro                
24301;masculino  ;Souza                  
24302;masculino  ;Almeida                
24303;feminino;Dias                   
24304;feminino;Cunha                  
24305;feminino;Cunha                  
24306;masculino  ;Alves                  
24307;masculino  ;Costa                  
24308;feminino;Araujo                 
24309;feminino;Carvalho               
24310;feminino;Sousa                  
24311;masculino  ;Rodrigues              
24312;feminino;Azevedo                
24313;feminino;Ribeiro                
24314;masculino  ;Cavalcanti             
24315;feminino;Rodrigues              
24316;masculino  ;Cunha                  
24317;feminino;Cavalcanti             
24318;masculino  ;Costa                  
24319;masculino  ;Cavalcanti             
24320;feminino;Cunha                  
24321;feminino;Goncalves              
24322;masculino  ;Ferreira               
24323;masculino  ;Pinto                  
24324;masculino  ;Silva                  
24325;feminino;Ribeiro                
24326;masculino  ;Almeida                
24327;masculino  ;Melo                   
24328;masculino  ;Azevedo                
24329;feminino;Gomes                  
24330;feminino;Costa                  
24331;feminino;Souza                  
24332;feminino;Goncalves              
24333;masculino  ;Cardoso                
24334;feminino;Fernandes              
24335;masculino  ;Gomes                  
24336;feminino;Castro                 
24337;masculino  ;Rodrigues              
24338;feminino;Martins                
24339;feminino;Pereira                
24340;feminino;Costa                  
24341;masculino  ;Goncalves              
24342;feminino;Pinto                  
24343;masculino  ;Ribeiro                
24344;masculino  ;Fernandes              
24345;masculino  ;Gomes                  
24346;masculino  ;Gomes                  
24347;masculino  ;Dias                   
24348;feminino;Barbosa                
24349;masculino  ;Carvalho               
24350;masculino  ;Ferreira               
24351;feminino;Sousa                  
24352;feminino;Alves                  
24353;masculino  ;Souza                  
24354;feminino;Araujo                 
24355;feminino;Barros                 
24356;feminino;Pinto                  
24357;masculino  ;Rodrigues              
24358;masculino  ;Pinto                  
24359;feminino;Goncalves              
24360;masculino  ;Rodrigues              
24361;feminino;Barros                 
24362;feminino;Cavalcanti             
24363;masculino  ;Carvalho               
24364;feminino;Ferreira               
24365;masculino  ;Cavalcanti             
24366;feminino;Pereira                
24367;masculino  ;Rodrigues              
24368;feminino;Correia                
24369;masculino  ;Ribeiro                
24370;masculino  ;Dias                   
24371;masculino  ;Barbosa                
24372;masculino  ;Azevedo                
24373;masculino  ;Barros                 
24374;masculino  ;Goncalves              
24375;feminino;Cardoso                
24376;masculino  ;Alves                  
24377;feminino;Costa                  
24378;feminino;Ferreira               
24379;masculino  ;Cardoso                
24380;feminino;Barbosa                
24381;masculino  ;Correia                
24382;feminino;Rodrigues              
24383;masculino  ;Azevedo                
24384;feminino;Castro                 
24385;masculino  ;Pinto                  
24386;masculino  ;Dias                   
24387;feminino;Souza                  
24388;feminino;Pereira                
24389;feminino;Dias                   
24390;masculino  ;Melo                   
24391;masculino  ;Gomes                  
24392;feminino;Martins                
24393;feminino;Costa                  
24394;feminino;Sousa                  
24395;feminino;Almeida                
24396;masculino  ;Pereira                
24397;feminino;Santos                 
24398;masculino  ;Cavalcanti             
24399;feminino;Lima                   
24400;masculino  ;Araujo                 
24401;masculino  ;Cavalcanti             
24402;feminino;Fernandes              
24403;masculino  ;Rocha                  
24404;masculino  ;Carvalho               
24405;masculino  ;Gomes                  
24406;masculino  ;Cardoso                
24407;feminino;Ferreira               
24408;feminino;Correia                
24409;masculino  ;Alves                  
24410;masculino  ;Cavalcanti             
24411;feminino;Oliveira               
24412;feminino;Sousa                  
24413;feminino;Azevedo                
24414;masculino  ;Cunha                  
24415;masculino  ;Martins                
24416;masculino  ;Goncalves              
24417;feminino;Martins                
24418;feminino;Costa                  
24419;feminino;Martins                
24420;feminino;Araujo                 
24421;masculino  ;Barbosa                
24422;masculino  ;Araujo                 
24423;masculino  ;Gomes                  
24424;masculino  ;Castro                 
24425;masculino  ;Carvalho               
24426;masculino  ;Fernandes              
24427;feminino;Ribeiro                
24428;masculino  ;Souza                  
24429;feminino;Dias                   
24430;masculino  ;Rocha                  
24431;feminino;Cardoso                
24432;feminino;Almeida                
24433;masculino  ;Alves                  
24434;masculino  ;Pinto                  
24435;masculino  ;Azevedo                
24436;feminino;Rodrigues              
24437;feminino;Lima                   
24438;masculino  ;Oliveira               
24439;feminino;Ribeiro                
24440;feminino;Araujo                 
24441;feminino;Costa                  
24442;feminino;Souza                  
24443;masculino  ;Cardoso                
24444;masculino  ;Silva                  
24445;feminino;Lima                   
24446;masculino  ;Barbosa                
24447;masculino  ;Rocha                  
24448;feminino;Araujo                 
24449;feminino;Gomes                  
24450;feminino;Ribeiro                
24451;masculino  ;Alves                  
24452;masculino  ;Araujo                 
24453;feminino;Fernandes              
24454;feminino;Gomes                  
24455;feminino;Gomes                  
24456;feminino;Ribeiro                
24457;feminino;Carvalho               
24458;masculino  ;Ferreira               
24459;masculino  ;Silva                  
24460;masculino  ;Cunha                  
24461;feminino;Carvalho               
24462;feminino;Goncalves              
24463;masculino  ;Sousa                  
24464;feminino;Ferreira               
24465;feminino;Santos                 
24466;feminino;Almeida                
24467;masculino  ;Lima                   
24468;feminino;Correia                
24469;feminino;Souza                  
24470;feminino;Pereira                
24471;masculino  ;Azevedo                
24472;masculino  ;Pinto                  
24473;feminino;Almeida                
24474;feminino;Martins                
24475;masculino  ;Sousa                  
24476;feminino;Barbosa                
24477;masculino  ;Silva                  
24478;feminino;Dias                   
24479;feminino;Silva                  
24480;feminino;Martins                
24481;feminino;Barbosa                
24482;feminino;Fernandes              
24483;masculino  ;Martins                
24484;feminino;Souza                  
24485;masculino  ;Rocha                  
24486;feminino;Azevedo                
24487;masculino  ;Barbosa                
24488;masculino  ;Gomes                  
24489;feminino;Fernandes              
24490;masculino  ;Goncalves              
24491;masculino  ;Correia                
24492;masculino  ;Pereira                
24493;masculino  ;Melo                   
24494;feminino;Melo                   
24495;feminino;Araujo                 
24496;feminino;Pinto                  
24497;feminino;Costa                  
24498;feminino;Pereira                
24499;feminino;Sousa                  
24500;feminino;Silva                  
24501;masculino  ;Souza                  
24502;feminino;Cunha                  
24503;masculino  ;Almeida                
24504;masculino  ;Fernandes              
24505;masculino  ;Correia                
24506;masculino  ;Souza                  
24507;feminino;Melo                   
24508;feminino;Barros                 
24509;masculino  ;Cunha                  
24510;masculino  ;Rodrigues              
24511;feminino;Pereira                
24512;feminino;Silva                  
24513;masculino  ;Cardoso                
24514;masculino  ;Ribeiro                
24515;masculino  ;Oliveira               
24516;feminino;Pereira                
24517;masculino  ;Pereira                
24518;masculino  ;Barros                 
24519;masculino  ;Pinto                  
24520;feminino;Melo                   
24521;feminino;Almeida                
24522;feminino;Almeida                
24523;masculino  ;Sousa                  
24524;feminino;Santos                 
24525;feminino;Souza                  
24526;feminino;Souza                  
24527;feminino;Castro                 
24528;masculino  ;Barbosa                
24529;masculino  ;Gomes                  
24530;masculino  ;Cardoso                
24531;masculino  ;Fernandes              
24532;masculino  ;Azevedo                
24533;masculino  ;Cunha                  
24534;masculino  ;Castro                 
24535;feminino;Cardoso                
24536;masculino  ;Fernandes              
24537;masculino  ;Pinto                  
24538;feminino;Sousa                  
24539;masculino  ;Cardoso                
24540;feminino;Costa                  
24541;masculino  ;Sousa                  
24542;masculino  ;Barros                 
24543;feminino;Sousa                  
24544;masculino  ;Lima                   
24545;feminino;Dias                   
24546;masculino  ;Carvalho               
24547;feminino;Dias                   
24548;masculino  ;Ferreira               
24549;masculino  ;Rocha                  
24550;feminino;Souza                  
24551;masculino  ;Gomes                  
24552;feminino;Pinto                  
24553;feminino;Alves                  
24554;masculino  ;Pinto                  
24555;feminino;Lima                   
24556;masculino  ;Alves                  
24557;masculino  ;Gomes                  
24558;feminino;Almeida                
24559;feminino;Alves                  
24560;masculino  ;Cavalcanti             
24561;feminino;Rodrigues              
24562;feminino;Ribeiro                
24563;masculino  ;Melo                   
24564;masculino  ;Azevedo                
24565;feminino;Ribeiro                
24566;masculino  ;Oliveira               
24567;feminino;Cunha                  
24568;masculino  ;Araujo                 
24569;feminino;Araujo                 
24570;masculino  ;Martins                
24571;masculino  ;Carvalho               
24572;feminino;Oliveira               
24573;feminino;Azevedo                
24574;feminino;Pereira                
24575;masculino  ;Castro                 
24576;feminino;Dias                   
24577;masculino  ;Lima                   
24578;masculino  ;Gomes                  
24579;masculino  ;Silva                  
24580;masculino  ;Costa                  
24581;masculino  ;Costa                  
24582;feminino;Cunha                  
24583;feminino;Costa                  
24584;feminino;Castro                 
24585;feminino;Pereira                
24586;masculino  ;Dias                   
24587;masculino  ;Pinto                  
24588;feminino;Cavalcanti             
24589;feminino;Correia                
24590;feminino;Souza                  
24591;feminino;Sousa                  
24592;masculino  ;Castro                 
24593;masculino  ;Cunha                  
24594;masculino  ;Goncalves              
24595;masculino  ;Gomes                  
24596;feminino;Rocha                  
24597;feminino;Silva                  
24598;masculino  ;Barros                 
24599;feminino;Cavalcanti             
24600;feminino;Pinto                  
24601;feminino;Carvalho               
24602;feminino;Castro                 
24603;masculino  ;Cardoso                
24604;masculino  ;Gomes                  
24605;feminino;Ferreira               
24606;masculino  ;Alves                  
24607;feminino;Ferreira               
24608;masculino  ;Almeida                
24609;masculino  ;Martins                
24610;masculino  ;Barbosa                
24611;masculino  ;Santos                 
24612;feminino;Barros                 
24613;masculino  ;Souza                  
24614;masculino  ;Santos                 
24615;feminino;Cardoso                
24616;masculino  ;Pereira                
24617;feminino;Araujo                 
24618;feminino;Cunha                  
24619;masculino  ;Cavalcanti             
24620;masculino  ;Ribeiro                
24621;masculino  ;Barbosa                
24622;feminino;Martins                
24623;masculino  ;Ribeiro                
24624;masculino  ;Silva                  
24625;feminino;Pereira                
24626;feminino;Barbosa                
24627;masculino  ;Oliveira               
24628;feminino;Fernandes              
24629;feminino;Cardoso                
24630;feminino;Barbosa                
24631;feminino;Martins                
24632;masculino  ;Azevedo                
24633;masculino  ;Pereira                
24634;feminino;Azevedo                
24635;feminino;Souza                  
24636;feminino;Goncalves              
24637;masculino  ;Goncalves              
24638;feminino;Cavalcanti             
24639;masculino  ;Ferreira               
24640;masculino  ;Fernandes              
24641;feminino;Ferreira               
24642;feminino;Souza                  
24643;masculino  ;Dias                   
24644;feminino;Cardoso                
24645;feminino;Santos                 
24646;feminino;Lima                   
24647;feminino;Carvalho               
24648;masculino  ;Dias                   
24649;masculino  ;Ribeiro                
24650;feminino;Castro                 
24651;feminino;Rocha                  
24652;masculino  ;Sousa                  
24653;masculino  ;Ferreira               
24654;masculino  ;Cardoso                
24655;masculino  ;Castro                 
24656;masculino  ;Almeida                
24657;feminino;Azevedo                
24658;feminino;Araujo                 
24659;masculino  ;Cardoso                
24660;masculino  ;Lima                   
24661;masculino  ;Azevedo                
24662;feminino;Barbosa                
24663;feminino;Cavalcanti             
24664;masculino  ;Oliveira               
24665;feminino;Gomes                  
24666;masculino  ;Correia                
24667;feminino;Costa                  
24668;feminino;Martins                
24669;masculino  ;Souza                  
24670;feminino;Santos                 
24671;masculino  ;Ribeiro                
24672;feminino;Gomes                  
24673;masculino  ;Fernandes              
24674;masculino  ;Lima                   
24675;masculino  ;Lima                   
24676;masculino  ;Gomes                  
24677;masculino  ;Silva                  
24678;masculino  ;Araujo                 
24679;feminino;Goncalves              
24680;feminino;Cardoso                
24681;masculino  ;Sousa                  
24682;masculino  ;Costa                  
24683;feminino;Lima                   
24684;masculino  ;Martins                
24685;masculino  ;Melo                   
24686;masculino  ;Ferreira               
24687;masculino  ;Gomes                  
24688;masculino  ;Melo                   
24689;feminino;Cavalcanti             
24690;masculino  ;Lima                   
24691;masculino  ;Gomes                  
24692;masculino  ;Cavalcanti             
24693;masculino  ;Souza                  
24694;feminino;Santos                 
24695;masculino  ;Oliveira               
24696;masculino  ;Goncalves              
24697;masculino  ;Ribeiro                
24698;masculino  ;Gomes                  
24699;masculino  ;Castro                 
24700;masculino  ;Silva                  
24701;masculino  ;Carvalho               
24702;masculino  ;Souza                  
24703;masculino  ;Cavalcanti             
24704;feminino;Cavalcanti             
24705;masculino  ;Lima                   
24706;masculino  ;Gomes                  
24707;masculino  ;Barbosa                
24708;masculino  ;Cardoso                
24709;masculino  ;Cunha                  
24710;feminino;Correia                
24711;masculino  ;Cunha                  
24712;masculino  ;Ribeiro                
24713;feminino;Ribeiro                
24714;feminino;Melo                   
24715;masculino  ;Fernandes              
24716;feminino;Martins                
24717;feminino;Cardoso                
24718;feminino;Martins                
24719;masculino  ;Ribeiro                
24720;feminino;Sousa                  
24721;feminino;Correia                
24722;masculino  ;Souza                  
24723;feminino;Pereira                
24724;feminino;Araujo                 
24725;masculino  ;Cunha                  
24726;feminino;Costa                  
24727;masculino  ;Pereira                
24728;feminino;Sousa                  
24729;feminino;Goncalves              
24730;masculino  ;Rodrigues              
24731;feminino;Dias                   
24732;masculino  ;Barros                 
24733;feminino;Pinto                  
24734;masculino  ;Melo                   
24735;feminino;Martins                
24736;masculino  ;Silva                  
24737;masculino  ;Souza                  
24738;feminino;Araujo                 
24739;feminino;Dias                   
24740;feminino;Cavalcanti             
24741;feminino;Cardoso                
24742;masculino  ;Pinto                  
24743;masculino  ;Fernandes              
24744;feminino;Martins                
24745;feminino;Melo                   
24746;masculino  ;Correia                
24747;masculino  ;Araujo                 
24748;feminino;Castro                 
24749;feminino;Pereira                
24750;feminino;Alves                  
24751;feminino;Barros                 
24752;feminino;Martins                
24753;masculino  ;Oliveira               
24754;masculino  ;Cardoso                
24755;feminino;Ribeiro                
24756;masculino  ;Correia                
24757;feminino;Gomes                  
24758;feminino;Goncalves              
24759;masculino  ;Castro                 
24760;masculino  ;Costa                  
24761;feminino;Pereira                
24762;masculino  ;Silva                  
24763;feminino;Barros                 
24764;feminino;Costa                  
24765;feminino;Alves                  
24766;feminino;Martins                
24767;masculino  ;Alves                  
24768;masculino  ;Azevedo                
24769;masculino  ;Lima                   
24770;feminino;Pereira                
24771;masculino  ;Silva                  
24772;masculino  ;Castro                 
24773;masculino  ;Dias                   
24774;feminino;Lima                   
24775;feminino;Lima                   
24776;feminino;Cardoso                
24777;masculino  ;Araujo                 
24778;feminino;Barros                 
24779;feminino;Cavalcanti             
24780;feminino;Azevedo                
24781;masculino  ;Dias                   
24782;feminino;Dias                   
24783;masculino  ;Pereira                
24784;masculino  ;Araujo                 
24785;masculino  ;Sousa                  
24786;feminino;Araujo                 
24787;feminino;Silva                  
24788;feminino;Ribeiro                
24789;masculino  ;Barbosa                
24790;masculino  ;Gomes                  
24791;feminino;Ferreira               
24792;masculino  ;Sousa                  
24793;masculino  ;Sousa                  
24794;masculino  ;Costa                  
24795;feminino;Costa                  
24796;masculino  ;Almeida                
24797;masculino  ;Silva                  
24798;masculino  ;Araujo                 
24799;masculino  ;Rocha                  
24800;masculino  ;Rocha                  
24801;masculino  ;Pinto                  
24802;feminino;Carvalho               
24803;masculino  ;Sousa                  
24804;masculino  ;Martins                
24805;masculino  ;Correia                
24806;feminino;Almeida                
24807;feminino;Araujo                 
24808;feminino;Rocha                  
24809;masculino  ;Melo                   
24810;masculino  ;Sousa                  
24811;feminino;Fernandes              
24812;feminino;Alves                  
24813;masculino  ;Pinto                  
24814;feminino;Pereira                
24815;feminino;Melo                   
24816;feminino;Castro                 
24817;feminino;Martins                
24818;feminino;Cavalcanti             
24819;feminino;Sousa                  
24820;feminino;Correia                
24821;masculino  ;Oliveira               
24822;masculino  ;Castro                 
24823;feminino;Dias                   
24824;feminino;Almeida                
24825;masculino  ;Melo                   
24826;feminino;Santos                 
24827;feminino;Melo                   
24828;masculino  ;Rocha                  
24829;masculino  ;Ribeiro                
24830;feminino;Santos                 
24831;masculino  ;Barbosa                
24832;feminino;Sousa                  
24833;masculino  ;Gomes                  
24834;feminino;Barbosa                
24835;feminino;Martins                
24836;masculino  ;Rodrigues              
24837;masculino  ;Fernandes              
24838;masculino  ;Souza                  
24839;feminino;Alves                  
24840;feminino;Oliveira               
24841;feminino;Pereira                
24842;masculino  ;Ribeiro                
24843;feminino;Fernandes              
24844;masculino  ;Rodrigues              
24845;feminino;Almeida                
24846;masculino  ;Alves                  
24847;masculino  ;Rodrigues              
24848;masculino  ;Almeida                
24849;feminino;Barros                 
24850;feminino;Barros                 
24851;masculino  ;Cunha                  
24852;masculino  ;Ferreira               
24853;feminino;Correia                
24854;feminino;Rocha                  
24855;masculino  ;Souza                  
24856;masculino  ;Souza                  
24857;feminino;Fernandes              
24858;masculino  ;Cunha                  
24859;feminino;Cunha                  
24860;masculino  ;Castro                 
24861;feminino;Costa                  
24862;masculino  ;Rocha                  
24863;masculino  ;Rocha                  
24864;feminino;Almeida                
24865;feminino;Santos                 
24866;masculino  ;Barbosa                
24867;masculino  ;Correia                
24868;masculino  ;Ribeiro                
24869;masculino  ;Souza                  
24870;masculino  ;Rocha                  
24871;feminino;Melo                   
24872;feminino;Dias                   
24873;masculino  ;Correia                
24874;masculino  ;Pereira                
24875;masculino  ;Santos                 
24876;masculino  ;Pinto                  
24877;masculino  ;Barros                 
24878;feminino;Alves                  
24879;feminino;Ribeiro                
24880;masculino  ;Santos                 
24881;feminino;Pereira                
24882;masculino  ;Azevedo                
24883;masculino  ;Cunha                  
24884;feminino;Fernandes              
24885;masculino  ;Souza                  
24886;feminino;Carvalho               
24887;feminino;Alves                  
24888;feminino;Costa                  
24889;masculino  ;Melo                   
24890;feminino;Alves                  
24891;masculino  ;Araujo                 
24892;masculino  ;Ferreira               
24893;masculino  ;Sousa                  
24894;feminino;Barbosa                
24895;masculino  ;Carvalho               
24896;masculino  ;Correia                
24897;masculino  ;Azevedo                
24898;feminino;Alves                  
24899;masculino  ;Castro                 
24900;masculino  ;Melo                   
24901;masculino  ;Pinto                  
24902;masculino  ;Dias                   
24903;masculino  ;Oliveira               
24904;masculino  ;Carvalho               
24905;feminino;Souza                  
24906;masculino  ;Santos                 
24907;feminino;Barros                 
24908;feminino;Goncalves              
24909;feminino;Martins                
24910;masculino  ;Castro                 
24911;masculino  ;Azevedo                
24912;feminino;Silva                  
24913;masculino  ;Pereira                
24914;feminino;Correia                
24915;feminino;Barros                 
24916;feminino;Carvalho               
24917;feminino;Azevedo                
24918;feminino;Azevedo                
24919;feminino;Lima                   
24920;masculino  ;Rodrigues              
24921;masculino  ;Sousa                  
24922;masculino  ;Santos                 
24923;feminino;Araujo                 
24924;feminino;Araujo                 
24925;feminino;Ribeiro                
24926;feminino;Goncalves              
24927;masculino  ;Pereira                
24928;feminino;Barros                 
24929;feminino;Dias                   
24930;feminino;Oliveira               
24931;masculino  ;Castro                 
24932;feminino;Santos                 
24933;feminino;Barbosa                
24934;masculino  ;Barros                 
24935;feminino;Melo                   
24936;masculino  ;Alves                  
24937;masculino  ;Ribeiro                
24938;masculino  ;Santos                 
24939;feminino;Rocha                  
24940;feminino;Dias                   
24941;masculino  ;Silva                  
24942;feminino;Cavalcanti             
24943;masculino  ;Ferreira               
24944;masculino  ;Rocha                  
24945;masculino  ;Rocha                  
24946;masculino  ;Cunha                  
24947;feminino;Rocha                  
24948;feminino;Cunha                  
24949;feminino;Ribeiro                
24950;feminino;Araujo                 
24951;feminino;Rocha                  
24952;masculino  ;Costa                  
24953;feminino;Cardoso                
24954;feminino;Alves                  
24955;feminino;Pinto                  
24956;feminino;Rocha                  
24957;feminino;Alves                  
24958;masculino  ;Araujo                 
24959;feminino;Fernandes              
24960;feminino;Castro                 
24961;masculino  ;Rocha                  
24962;masculino  ;Ferreira               
24963;feminino;Silva                  
24964;masculino  ;Costa                  
24965;feminino;Martins                
24966;feminino;Barbosa                
24967;feminino;Goncalves              
24968;masculino  ;Sousa                  
24969;masculino  ;Correia                
24970;feminino;Costa                  
24971;masculino  ;Cunha                  
24972;feminino;Lima                   
24973;feminino;Martins                
24974;feminino;Fernandes              
24975;feminino;Lima                   
24976;masculino  ;Rocha                  
24977;feminino;Castro                 
24978;feminino;Alves                  
24979;masculino  ;Santos                 
24980;feminino;Gomes                  
24981;masculino  ;Santos                 
24982;feminino;Ribeiro                
24983;masculino  ;Sousa                  
24984;masculino  ;Costa                  
24985;feminino;Cardoso                
24986;feminino;Oliveira               
24987;masculino  ;Rodrigues              
24988;feminino;Pinto                  
24989;masculino  ;Cunha                  
24990;feminino;Azevedo                
24991;masculino  ;Alves                  
24992;feminino;Silva                  
24993;masculino  ;Barros                 
24994;feminino;Alves                  
24995;masculino  ;Souza                  
24996;masculino  ;Almeida                
24997;feminino;Barbosa                
24998;masculino  ;Souza                  
24999;masculino  ;Costa                  
25000;masculino  ;Carvalho               
25001;masculino  ;Silva                  
25002;masculino  ;Oliveira               
25003;masculino  ;Pinto                  
25004;feminino;Rocha                  
25005;feminino;Gomes                  
25006;feminino;Silva                  
25007;masculino  ;Costa                  
25008;feminino;Fernandes              
25009;masculino  ;Cavalcanti             
25010;feminino;Azevedo                
25011;masculino  ;Azevedo                
25012;masculino  ;Costa                  
25013;masculino  ;Goncalves              
25014;masculino  ;Ribeiro                
25015;feminino;Castro                 
25016;masculino  ;Martins                
25017;masculino  ;Lima                   
25018;feminino;Santos                 
25019;feminino;Goncalves              
25020;masculino  ;Costa                  
25021;feminino;Pereira                
25022;masculino  ;Melo                   
25023;feminino;Fernandes              
25024;masculino  ;Ribeiro                
25025;feminino;Dias                   
25026;feminino;Azevedo                
25027;feminino;Gomes                  
25028;feminino;Dias                   
25029;masculino  ;Sousa                  
25030;feminino;Goncalves              
25031;masculino  ;Martins                
25032;feminino;Pereira                
25033;masculino  ;Pereira                
25034;masculino  ;Pereira                
25035;feminino;Martins                
25036;feminino;Castro                 
25037;masculino  ;Cardoso                
25038;masculino  ;Araujo                 
25039;masculino  ;Ferreira               
25040;feminino;Castro                 
25041;feminino;Lima                   
25042;masculino  ;Fernandes              
25043;masculino  ;Fernandes              
25044;masculino  ;Ribeiro                
25045;feminino;Pinto                  
25046;feminino;Fernandes              
25047;feminino;Correia                
25048;masculino  ;Pereira                
25049;feminino;Ferreira               
25050;feminino;Correia                
25051;masculino  ;Rodrigues              
25052;feminino;Souza                  
25053;masculino  ;Sousa                  
25054;masculino  ;Barbosa                
25055;feminino;Lima                   
25056;feminino;Ferreira               
25057;feminino;Martins                
25058;masculino  ;Cardoso                
25059;feminino;Gomes                  
25060;masculino  ;Barbosa                
25061;feminino;Silva                  
25062;feminino;Azevedo                
25063;masculino  ;Barbosa                
25064;masculino  ;Barbosa                
25065;masculino  ;Oliveira               
25066;feminino;Araujo                 
25067;feminino;Ferreira               
25068;feminino;Gomes                  
25069;masculino  ;Souza                  
25070;feminino;Rodrigues              
25071;feminino;Carvalho               
25072;masculino  ;Azevedo                
25073;feminino;Correia                
25074;feminino;Araujo                 
25075;masculino  ;Araujo                 
25076;masculino  ;Correia                
25077;feminino;Azevedo                
25078;masculino  ;Correia                
25079;feminino;Cardoso                
25080;feminino;Almeida                
25081;feminino;Silva                  
25082;masculino  ;Ribeiro                
25083;feminino;Almeida                
25084;feminino;Silva                  
25085;feminino;Costa                  
25086;masculino  ;Ribeiro                
25087;masculino  ;Dias                   
25088;masculino  ;Gomes                  
25089;masculino  ;Gomes                  
25090;feminino;Almeida                
25091;feminino;Pereira                
25092;masculino  ;Costa                  
25093;masculino  ;Barbosa                
25094;feminino;Silva                  
25095;masculino  ;Costa                  
25096;masculino  ;Martins                
25097;masculino  ;Martins                
25098;feminino;Martins                
25099;masculino  ;Silva                  
25100;feminino;Souza                  
25101;masculino  ;Dias                   
25102;feminino;Rocha                  
25103;masculino  ;Correia                
